Country,City,AccentCity,Region,Population,Latitude,Longitude
ir,bahram jend,Bahram Jend,29,,29.5788,57.5094
ua,vinnitsa,Vinnitsa,07,,49.846389,37.718611
tr,buruye,Bürüye,70,,37.316667,43.966667
ru,ulus khabarta nyrta,Ulus Khabarta Nyrta,11,,50.9,102.816667
gb,offord cluny,Offord Cluny,C3,,52.283333,-.2
ng,lerin,Lerin,16,,6.808133,3.236377
mm,wan ho-poi,Wan Ho-poi,11,,21.15,100.3
ir,esfivashi,Esfivashi,35,,36.621369,53.079346
mm,man hka,Man Hka,11,,23.45,98.65
ni,raitipura,Raitipura,18,,12.3333333,-83.6833333
gb,ogbourne saint george,Ogbourne Saint George,P8,,51.45,-1.716667
td,sarkalia,Sarkalia,12,,13.6333333,21.1833333
gb,ogmore-by-sea,Ogmore-by-Sea,Z3,,51.460556,-3.630278
ua,bogdanovskiye,Bogdanovskiye,16,,47.703071,31.093482
mz,marques,Marques,04,,-26.0,32.5666667
kr,kachirakkol,Kachirakkol,06,,37.185,127.8886
tr,yiprak,Yiprak,82,,40.925445,32.816475
gb,old aberdeen,Old Aberdeen,T5,,57.166667,-2.1
ni,los brasilitos,Los Brasilitos,02,,11.8333333,-86.3333333
gb,old bolingbroke,Old Bolingbroke,H7,,53.15,.016667
ma,ait ali ou iggo,Aït Ali ou Iggo,55,,31.831423,-5.763837
gb,old brampton,Old Brampton,D3,,53.233333,-1.5
gb,old bridge of urr,Old Bridge of Urr,U2,,54.983333,-3.916667
zr,katshiri,Katshiri,07,,-1.9713889,28.6725
us,sunrise,Sunrise,AK,,60.8866667,-149.4277778
gb,oldbury,Oldbury,L7,,52.5,-2.016667
kp,tapchae,Tapchae,12,,39.0555556,125.7827778
pl,zytowan,Zytowan,76,,52.01769,14.750448
ru,chernoyarova,Chernoyarova,11,,50.905833,107.056944
ng,iga iyere,Iga Iyere,32,,8.75,3.316667
gb,oldbury upon severn,Oldbury upon Severn,M6,,51.629722,-2.565556
rs,hamelj,Hamelj,00,,42.233889,20.606389
pk,damghar,Damghar,03,,34.655833,72.696944
ru,novyy igol,Novyy Igol,75,,57.4666,76.4101
sk,magale,Magale,08,,49.3333333,18.4333333
gb,old dalby,Old Dalby,H5,,52.8,-.983333
ye,hawtat as sultanah,Hawtat as Sultanah,04,,15.9666667,48.85
gb,oldham,Oldham,K1,104783,53.55,-2.116667
mx,durazno,Durazno,30,,20.583333,-98.516667
gb,old hill,Old Hill,L7,,52.483333,-2.066667
ru,zelenovka,Zelenovka,59,,44.526111,133.017222
in,kairpura,Kairpura,24,,28.4243,75.6309
gb,old kilpatrick,Old Kilpatrick,W7,,55.916667,-4.45
id,watubha,Watubha,18,,-8.7555,121.2781
lb,al mansurah,Al Mansurah,01,,33.6791667,35.8147222
hu,komarom,Komárom,12,19646,47.743184,18.11913
gb,old mawbray,Old Mawbray,C9,,54.8,-3.416667
gb,oldmeldrum,Oldmeldrum,T6,2023,57.316667,-2.316667
ru,ilinskiy,Ilinskiy,27,,44.274444,42.440278
in,misras patti,Misras Patti,39,,30.435,77.980278
gb,old newton,Old Newton,N5,,52.216667,1.016667
gb,old penshaw,Old Penshaw,N6,,54.883333,-1.483333
us,baggaley,Baggaley,PA,,40.2683333,-79.3727778
ir,qayujakh,Qayujakh,33,,38.1085,46.7064
gb,old romney,Old Romney,G5,,50.983333,.883333
pk,ahmad shah kili,Ahmad Shah Kili,02,,30.382778,66.978889
mn,ukhtalyyn dugang,Ukhtalyyn dugang,18,,48.3833333,105.8
gb,oldshore beg,Oldshore Beg,V3,,58.483333,-5.083333
id,sanganjaya,Sanganjaya,07,,-7.196389,109.649722
gb,oldshore more,Oldshore More,V3,,58.466667,-5.066667
ru,strinskiy,Strinskiy,38,,45.718293,39.219664
tw,tungpienliao,Tungpienliao,04,,23.0666667,120.2666667
id,wesengindu,Wesengindu,18,,-9.4093,119.4975
kr,taechidong,Taechidong,11,,37.500833,127.056389
ru,novo-kraychikova,Novo-Kraychikova,04,,53.7601,83.8939
tw,shantan,Shantan,04,,22.5666667,120.3666667
gb,old weston,Old Weston,C3,,52.366667,-.383333
ph,punod,Punod,35,,7.830556,124.334167
gb,ollaberry,Ollaberry,W3,,60.5,-1.35
gb,ollach,Ollach,V3,,57.35,-6.133333
ir,owrteh qeshlaq,Owrteh Qeshlaq,16,,36.023,47.7335
mz,memo,Memo,04,,-26.4283333,32.1188889
us,partoun,Partoun,UT,,39.6433333,-113.8869444
gb,olveston,Olveston,M6,,51.583056,-2.576667
pk,bandi siria,Bandi Siria,03,,33.934013,72.894348
id,curahsale satu,Curahsale Satu,08,,-7.71,114.1027
ru,kondushi-kinkiyeva,Kondushi-Kinkiyeva,42,,60.816667,33.433333
us,reduction,Reduction,PA,,40.1836111,-79.7711111
kr,hajongni,Hajongni,20,,34.953056,128.654167
tr,cotiaeum,Cotiaeum,43,,39.424167,29.983333
my,kampung gesek,Kampung Gesek,05,,2.9156,102.0857
gb,onibury,Onibury,L6,,52.4,-2.8
gb,onich,Onich,V3,,56.7,-5.216667
us,big reef mill,Big Reef Mill,AZ,,33.9647222,-112.4841667
gr,almiropotamos,Almiropótamos,35,,38.2666667,24.1833333
gb,openshaw,Openshaw,I2,,53.466667,-2.166667
gb,oragaig,Oragaig,T8,,55.733333,-5.416667
se,dalasjo,Dalasjö,23,,64.566667,16.9
mm,hohkai,Hohkai,11,,22.1666667,97.35
gb,orby,Orby,H7,,53.183333,.233333
pk,dilmurad kaka pota goth,Dilmurad Kaka Pota Goth,05,,27.953974,68.589083
mm,letpankin,Letpankin,16,,16.9875,96.7719444
vn,huong tuong,Huong Tuong,30,,21.116667,106.833333
gb,ord,Ord,J6,,55.75,-2.016667
gb,ord,Ord,V3,,57.133333,-5.95
id,puloasem,Puloasem,04,,-6.1908,106.8949
ru,malysheva,Malysheva,71,9955,57.118506,61.403446
us,hubbard,Hubbard,IL,,38.3286111,-88.3600000
lt,paskuvenai,Paskuvenai,63,,55.95,22.5166667
ir,sar chenar,Sar Chenar,01,,36.88,46.1051
gb,orkney islands,Orkney Islands,V9,,59,-3
ru,kazleyka,Kazleyka,51,,54.8512,42.8781
sk,dobra,Dobrá,06,,48.9333333,18.1
ir,bolbolak,Bolbolak,15,,32.328333,49.064444
pk,haji painday khan kili,Haji Painday Khan Kili,02,,30.832586,68.16097
mx,mata de limon,Mata de Limón,30,,18.116667,-95.533333
gb,ormesby,Ormesby,I5,,54.55,-1.183333
gb,ormesby saint margaret,Ormesby Saint Margaret,I9,,52.666667,1.7
gb,ormiston,Ormiston,U6,2062,55.9,-2.933333
ph,cataigan,Cataigan,39,,12.003,123.992
ma,douar chegoura,Douar Chegoura,47,,31.536682,-8.122906
kr,sobongni,Sobongni,16,,34.528647,127.142005
gb,orpington,Orpington,B8,,51.35,.1
gb,orsett,Orsett,O3,,51.516667,.366667
ph,malibu,Malibu,09,,13.9719,120.712
vn,plei bangal,Plei Bangal,10,,14.083333,108.583333
za,ntaberu,Ntaberu,05,,-30.548305,28.265941
gb,orton,Orton,C9,,54.45,-2.583333
ph,kataguman,Kataguman,37,,11.0142,124.4365
th,ban hua lao nuea,Ban Hua Lao Nuea,30,,14.958472,104.612334
id,alue jamuk,Alue Jamuk,01,,4.1451,96.4016
gb,osborne,Osborne,G2,,50.733333,-1.266667
gb,osbournby,Osbournby,H7,,52.916667,-.4
us,charleston,Charleston,WV,50427,38.3497222,-81.6327778
it,longano,Longano,11,,41.516667,14.25
mg,soarahiny,Soarahiny,02,,-22.0833333,46.7833333
kz,mayakum,Mayakum,10,,42.856944,68.051389
ru,pozhedayeka,Pozhedayeka,41,,51.7558,37.44
gb,ossington,Ossington,J9,,53.166667,-.866667
iq,ar ribat,Ar Ribat,02,,30.5322222,47.8252778
zm,mubinda,Mubinda,03,,-14.6833333,24.85
ng,chikia,Chikia,39,,12.808683,9.226308
ru,okolodok nomer pyatyy,Okolodok Nomer Pyatyy,28,,65.15,32.25
si,gorenje,Gorenje,09,,46.3469444,15.0086111
id,karangjahe,Karangjahe,30,,-7.640873,107.700971
ua,filativka,Filativka,11,,46.081918,33.7851
ir,mayvan,Mayvan,43,,37.217779,58.036631
th,ban thung hua fai,Ban Thung Hua Fai,41,,19.35,100.55
id,sawit kidul,Sawit Kidul,07,,-7.898056,111.101111
mm,ngapya-wa,Ngapya-wa,07,,20.9,94.4166667
sl,baknya,Baknya,01,,8.5,-11.15
sy,hammuriyah,Hammuriyah,13,,33.5166667,36.3833333
rs,gornji krnjin,Gornji Krnjin,00,,43.120278,20.781111
gb,otterington,Otterington,J7,,54.283333,-1.416667
gb,ottershaw,Ottershaw,N7,,51.35,-.533333
pk,tor kili,Tor Kili,02,,31.648889,69.530833
ru,novaya nadezhda,Novaya Nadezhda,70,,44.733056,41.605556
my,kampong panchor,Kampong Panchor,06,,3.053975,102.94194
kp,kotosui,Kotosui,03,,40.2833333,127.3
gb,oulston,Oulston,J7,,54.166667,-1.15
us,pineview estates,Pineview Estates,PA,,40.2466667,-75.4916667
ru,velikoye,Velikoye,38,,44.934018,39.754993
us,harriettsville,Harriettsville,OH,,39.6313889,-81.3377778
gb,oundle,Oundle,J1,,52.483333,-.466667
gb,ounich,Ounich,V3,,56.7,-5.216667
kr,hapohang,Hapohang,06,,37.6253,128.3634
ma,azel,Azel,55,,31.315354,-6.602052
tw,hushanyen,Hushanyen,04,,23.7166667,120.6
in,basagude,Basagude,37,,18.566667,80.966667
ir,kam `arusak-e `olya,Kam `Arusak-e `Olya,29,,30.4393,55.3321
gb,out newton,Out Newton,E1,,53.666667,.083333
gb,outwell,Outwell,I9,,52.616667,.233333
id,kaliram,Kaliram,36,,-7.966667,138.116667
us,parkway village,Parkway Village,NJ,,40.2591667,-74.7888889
ru,karmanikha,Karmanikha,37,,58.7167,45.503
gb,over compton,Over Compton,D6,,50.95,-2.583333
nz,maungawera,Maungawera,F7,,-44.633333,169.2
ph,tolarucan,Tolarucan,30,,10.9329,122.56
us,hillside colony,Hillside Colony,SD,,44.2922222,-96.5202778
ru,kok-khak,Kok-Khak,79,,51.5,95.466667
lk,mudumpitagama,Mudumpitagama,35,,6.9,80.8666667
la,ban thongmang theung,Ban Thôngmang Theung,04,,17.616667,105.166667
kr,puksammyon,Puksammyon,06,,37.48495,129.08468
hu,kersemjen,Kérsemjén,18,,48.02098,22.422418
gb,overton,Overton,F2,,51.233333,-1.25
pl,gorka pabjanicka,Gorka Pabjanicka,74,,51.693353,19.31793
gb,overton,Overton,Z4,,52.966667,-2.933333
gb,overtown,Overtown,V8,2519,55.75,-3.916667
gh,niamibechere,Niamibechere,02,,6.5833333,-1.7833333
sn,talta,Talta,11,,12.7333333,-15.0666667
gb,over worton,Over Worton,K2,,51.95,-1.366667
gb,ovingdean,Ovingdean,B6,,50.8,-.066667
ir,jirdeh-e bala,Jirdeh-e Bala,08,,37.2325,49.1358
us,hacienda penonales,Hacienda Penonales,PR,,18.2977778,-66.5136111
us,sugar creek,Sugar Creek,OH,,39.3822222,-82.0791667
pk,kot hamun khan,Kot Hamun Khan,04,,31.138333,74.06
zr,dibala,Dibala,00,,-8.0166667,26.5666667
ir,shahrak-e shomareh-ye yek,Shahrak-e Shomareh-ye Yek,29,,27.3915,57.3979
ro,gotina,Gotina,06,,47.416667,25.316667
gn,dandou,Dandou,13,,8.3333333,-10.5666667
ph,sapa-malaum,Sapa-Malaum,60,,5.808333,121.136944
us,henryville,Henryville,IN,,38.5416667,-85.7677778
la,ban sane,Ban Sane,14,,18.983333,103.633333
id,cicindet,Cicindet,30,,-6.128056,107.267778
zr,kibwanga,Kibwanga,01,,-4.1166667,18.9333333
ht,la pote,La Pôte,09,,19.6,-72.4
ng,bukwium,Bukwium,57,,12.137692,5.466486
hn,la cuesta,La Cuesta,02,,13.5061111,-87.2522222
gb,oxendon,Oxendon,J1,,52.433333,-.916667
id,ceto,Ceto,07,,-7.5925,111.144167
gr,palio mitato,Palió Mitáto,46,,35.15,26.1666667
pl,biskupice nad radycza,Biskupice nad Radycza,86,,52.325528,17.363812
mx,san felipe de jesus,San Felipe de Jesús,06,,27.333333,-106.033333
gb,oxhill,Oxhill,P3,,52.1,-1.533333
kp,komchi,Komchi,08,,38.17,126.7458333
ru,novyye shvedy,Novyye Shvedy,67,,51.516667,48.55
gb,oxshott,Oxshott,N7,,51.316667,-.35
kz,pokrovskoye,Pokrovskoye,03,,51.329722,70.518889
ph,tagibo,Tagibo,26,,7.024104,126.212683
gb,oxton,Oxton,J9,,53.05,-1.066667
gb,oxton,Oxton,T9,,55.766667,-2.8
ru,veselyy bereg,Veselyy Bereg,84,,51.089167,43.688056
gb,oykell bridge,Oykell Bridge,V3,,57.966667,-4.716667
tr,yedisalkim,Yedisalkim,65,,38.185099,43.699817
gb,oystermouth,Oystermouth,Z1,,51.583333,-4
gr,perdhikkas,Perdhíkkas,11,,40.5666667,21.7
ru,terekhova,Terekhova,85,,59.5974,36.0818
gb,packwood,Packwood,P3,,52.35,-1.75
gb,padbury,Padbury,B9,,51.966667,-.95
gb,paddington,Paddington,P5,,51.520657,-.196524
th,ban phet lakhon,Ban Phet Lakhon,14,,15.8925,101.0975
in,kottur,Kottur,25,,10.616667,79.566667
pl,wegrow,Wegrow,72,,51.266548,17.220831
tr,evren,Evren,31,,36.054167,36.112778
gb,padiham,Padiham,H2,,53.783333,-2.316667
tw,hsiama,Hsiama,04,,23.15,121.0666667
in,lingal,Lingal,02,,16.283333,78.516667
gb,pagham,Pagham,P6,,50.766667,-.75
lt,daugalaiciu,Daugalaiciu,61,,56.1930556,23.8980556
ir,maneshkeh,Maneshkeh,33,,36.9975,47.0698
th,ban kan luang,Ban Kan Luang,28,,14.633333,102.666667
gb,painscastle,Painscastle,Y8,,52.1,-3.216667
rs,llutove,Llutovë,00,,42.730278,20.133056
gb,painshaw,Painshaw,N6,,54.883333,-1.483333
lt,vedreykyay,Vedreykyay,60,,55.5333333,23.5833333
id,glagahombo timur,Glagahombo Timur,08,,-8.0214,112.5386
gb,pakefield,Pakefield,N5,,52.45,1.733333
gb,pakenham,Pakenham,N5,,52.266667,.833333
it,velina,Velina,12,,46,8.45
tr,cevirme,Çevirme,04,,39.65,44.216667
gb,palling,Palling,I9,,52.783333,1.6
tr,aintab,Aintab,83,,37.059444,37.3825
gb,palmers green,Palmers Green,E3,,51.616667,-.1
ng,gagi,Gagi,51,,13.043287,5.279165
id,mojopuro-gede,Mojopuro-gede,08,,-7.034444,112.523056
ir,sadaich,Sadaich,11,,25.701725,58.708839
in,manjhiara,Manjhiara,38,,24.35,87.316667
us,catts corner,Catts Corner,MD,,39.2847222,-76.0958333
gb,pancrasweek,Pancrasweek,D4,,50.816667,-4.416667
id,pabekat,Pabekat,24,,-1.103277,98.91165
pk,arz muhammad,Arz Muhammad,05,,28.1,67.836111
gb,pandy,Pandy,Y4,,51.9,-2.966667
kr,myonggongni,Myonggongni,17,,36.6,126.95
gb,pangbourne,Pangbourne,P4,,51.483333,-1.083333
gb,pannal,Pannal,J7,,53.95,-1.533333
tw,payaya,Payaya,04,,22.65,120.6666667
gb,panshanger,Panshanger,F8,,51.8,-.133333
tr,esmer,Esmer,04,,39.515743,42.685874
gb,pantglas hall,Pantglas Hall,X7,,51.912778,-4.110278
gb,panthir,Panthir,Z2,,51.632222,-2.976111
pk,muhammad husain,Muhammad Husain,05,,26.739832,68.200468
tr,gunesevler,Gunesevler,68,,39.972005,32.887218
sy,maar debse,Maar Debsé,12,,35.7666667,36.7666667
gb,pant-y-ffynnon,Pant-y-ffynnon,Z1,,51.766667,-4
ru,pervomansk,Pervomansk,39,,55.8529,93.6215
pk,sarkai,Sarkai,01,,32.715278,69.778611
gb,papplewick,Papplewick,J9,,53.05,-1.183333
ph,magabay,Magabay,06,,11.267716,122.130807
il,benei zion,Benei Zion,02,,32.221208,34.869649
mx,rosita,Rosita,07,,27.95,-101.216667
la,ban phonxong,Ban Phônxong,03,,20.351389,103.382222
gb,parc seymour,Parc Seymour,Y6,,51.621944,-2.8575
th,ban kham yang noi,Ban Kham Yang Noi,76,,17.130972,103.518695
gh,ayasi,Ayasi,02,,6.2833333,-1.5333333
gb,parkeston,Parkeston,E4,,51.933333,1.25
vn,duc tu,Duc Tu,15,,21.116667,105.883333
ve,arincon,Arincón,23,,10.4,-72.25
us,moosic,Moosic,PA,,41.3533333,-75.7386111
gb,parkham,Parkham,D4,,50.966667,-4.3
gb,parkmill,Parkmill,Z1,,51.582778,-4.096944
ma,saddina,Saddina,57,,35.614102,-5.451912
vn,deune,Deune,23,,11.683333,108.45
td,atichani,Atichani,12,,13.85,21.6333333
gb,parley,Parley,D6,,50.766667,-1.866667
ng,wosidasa,Wosidasa,32,,7.95,3.833333
kw,muqrah,Muqrah,02,,29.3375,48.010556
id,kahambi,Kahambi,18,,-10.0924,120.0979
vn,phuc grap,Phuc Grap,26,,19.033333,105.466667
us,hacienda mata,Hacienda Mata,PR,,18.2652778,-67.0786111
kr,pangul,Pangul,13,,37.015,126.964167
ru,rodichi,Rodichi,33,,58.251111,48.183889
gb,partridge green,Partridge Green,P6,,50.95,-.3
gb,partrishow,Partrishow,Y4,,51.9,-3.05
tz,kidema,Kidema,15,,-3.1333333,33.65
ua,strazhgorod,Strazhgorod,23,,48.691994,29.769201
gb,parts of lindsey,Parts of Lindsey,H7,,53.416667,-.333333
ro,brates,Brates,18,,45.45,28.05
gb,passenham,Passenham,J1,,52.048494,-.875861
pk,goth faqir muhamad rahim,Goth Faqir Muhamad Rahim,05,,25.974092,68.826058
gb,paston,Paston,K3,,52.6,-.25
pe,puerto tunigrana,Puerto Tunigrana,16,,-2.7666667,-76.6333333
in,sariyan,Sariyan,36,,26.7294,79.9447
gb,patchway,Patchway,M6,,51.533333,-2.566667
gb,pateley bridge,Pateley Bridge,J7,,54.083333,-1.75
ve,el castillo,El Castillo,06,,7.5,-65.6833333
lk,udakumbura,Udakumbura,29,,7.3666667,80.65
gb,pathhead,Pathhead,V1,,56.1,-3.15
sd,qoz,Qoz,29,,15.5666667,32.5166667
ir,jahreh,Jahreh,22,,29.4311,50.6581
ve,la pica,La Pica,23,,10.7666667,-71.1666667
ir,khandzhalkhan,Khandzhalkhan,01,,38.516213,45.006901
gb,patrington,Patrington,E1,,53.666667,-.016667
ir,ab qal`eh,Ab Qal`eh,15,,32.1512,49.4889
gb,patterdale,Patterdale,C9,,54.516667,-2.933333
gb,pattingham,Pattingham,N1,,52.583333,-2.266667
kz,chelesay,Chelesay,04,,48.333333,55.166667
kh,phumi r'mat,Phumi R'Mat,10,,12.9333333,107.2333333
ro,darmaneasca,Darmaneasca,04,,46.383333,26.483333
mx,tlachichilpan,Tlachichilpan,12,,18.666667,-99.666667
it,ginestra degli schiavoni,Ginestra degli Schiavoni,04,,41.266667,15.033333
pa,las corrientes,Las Corrientes,08,,8.5333333,-80.0833333
kr,kumcholli,Kumcholli,17,,36.883889,126.771944
mz,ocaba,Ocaba,09,,-16.9105556,38.7602778
sv,el achiotal,El Achiotal,13,,13.6666667,-89.5666667
pk,goth jiand lak,Goth Jiand Lak,05,,27.851469,68.145683
gb,payhembury,Payhembury,D4,,50.8,-3.3
id,gaga dua,Gaga Dua,30,,-6.059167,106.443611
pk,gainewala,Gainewala,04,,30.375207,71.766231
gb,peakirk,Peakirk,K3,,52.633333,-.266667
gb,peanmeanach,Peanmeanach,V3,,56.866667,-5.766667
gb,peanmeannach,Peanmeannach,V3,,56.866667,-5.766667
us,piche,Piche,MT,,47.6086111,-104.2302778
us,kelview,Kelview,MD,,39.4161111,-77.5416667
pk,chak two hundred twenty-eight rb,Chak Two Hundred Twenty-Eight RB,04,,31.36303,73.192366
gb,peasenhall,Peasenhall,N5,,52.266667,1.45
id,madandang,Madandang,38,,-3.033333,119.816667
vn,ap thuan hoa,Ap Thuan Hoa,37,,10.4,106.466667
gb,peatling parva,Peatling Parva,H5,,52.483333,-1.133333
gb,pebmarsh,Pebmarsh,E4,,51.966667,.7
gb,pebworth,Pebworth,Q4,,52.116667,-1.8
ve,los pozos,Los Pozos,23,,10.4166667,-72.25
th,ban pang kham,Ban Pang Kham,01,,19.684861,98.209084
id,tarnolengu,Tarnolengu,22,,-3.9094,122.135
gb,peebles,Peebles,T9,8404,55.633333,-3.183333
ua,klyuchov,Klyuchov,06,,48.470917,24.946775
pl,gardzien,Gardzien,85,,53.656097,19.53444
ye,maghrabad ab nahz,Maghrabad ab Nahz,08,,14.7491667,43.6811111
id,seidurian,Seidurian,37,,.2643,100.9532
gb,peldon,Peldon,E4,,51.816667,.9
gb,pelsall,Pelsall,O8,,52.616667,-1.95
ir,sa`dabad,Sa`dabad,40,,31.7709,53.805
us,devonshire,Devonshire,SC,,34.5788889,-82.6122222
ge,tsitel-varshlavi,Tsitel-Varshlavi,64,,42.3141667,42.4816667
sk,dvor horne baby,Dvor Horné Baby,01,,48.2666667,19.7666667
id,paripia,Paripia,36,,-4.666667,136.333333
ru,malyy batkat,Malyy Batkat,75,,56.566667,83.75
gb,pembroke dock,Pembroke Dock,Y7,,51.691944,-4.950833
gb,pembroke,Pembroke,Y7,,51.676111,-4.915833
us,parkland heights,Parkland Heights,PA,,40.1569444,-74.9422222
id,lunggadung,Lunggadung,07,,-7.0245,109.273
mz,natingue,Natingue,03,,-24.0152778,35.2325
in,katak chincholi,Katak Chincholi,19,,17.9,77.216667
sy,safsafah,Safsafah,14,,34.7333333,36.05
ht,bois blanc,Bois Blanc,10,,19.5333333,-72.0833333
us,jordan,Jordan,KY,,36.5033333,-89.0369444
ma,ait tarabt,Aït Tarabt,48,,31.964143,-4.448077
th,ban lao pa pet,Ban Lao Pa Pet,78,,16.512334,104.507611
tr,velolar,Velolar,62,,39.417379,39.326545
gb,pencoed,Pencoed,X3,,51.521944,-3.499444
ru,rozhdestveno,Rozhdestveno,73,,55.432636,49.32665
ir,shahrak-e hajji tahereh,Shahrak-e Hajji Tahereh,07,,28.3514,54.5429
gb,penderyn,Penderyn,Y9,,51.768611,-3.524444
ir,naubad,Naubad,42,,36.077926,58.482063
gb,pendlebury,Pendlebury,L5,,53.516667,-2.333333
gb,pendleton,Pendleton,H2,,53.85,-2.366667
gr,marathea,Marathéa,39,,37.7833333,21.3
gb,penffordd,Penffordd,Y7,,51.866667,-4.793889
zm,kafukanya,Kafukanya,02,,-13.2333333,28.45
gb,pengam,Pengam,X4,,51.665278,-3.226944
mz,tauaxa,Tauaxa,06,,-14.4572222,38.4905556
ru,dmitrovichi,Dmitrovichi,60,,56.5418,29.8364
gb,penicuik,Penicuik,V5,14314,55.816667,-3.233333
gb,penistone,Penistone,A3,,53.516667,-1.616667
kz,bazhenovka,Bazhenovka,15,,50.383889,80.988056
th,khwao sinarin,Khwao Sinarin,29,,15.002441,103.59154
gb,penllech,Penllech,Y2,,52.883333,-4.65
ru,zhirnovskiy kordon,Zhirnovskiy Kordon,80,,56.133333,51.916667
lk,medawakkulama,Medawakkulama,32,,7.75,79.9666667
gb,penllyn,Penllyn,Z3,,51.474444,-3.478889
gb,penmachno,Penmachno,X8,,53.033333,-3.8
no,bjorheimsbygd,Bjørheimsbygd,14,,59.083333,6.033333
th,naung nau,Naung Nau,76,,17.397695,102.547722
tr,uzumluk,Üzümlük,66,,40.2,35.366667
ru,baydayevykh,Baydayevykh,22,,43.249342,42.57547
us,etna,Etna,IL,,39.3894444,-88.4197222
pk,hinarche,Hinarche,07,,36.1197,74.5872
gb,pennant-melangell,Pennant-Melangell,Y8,,52.816667,-3.45
gb,pennant,Pennant,X6,,52.25,-4.183333
tz,mombani,Mombani,20,,-5.3833333,39.65
ro,onciul,Onciul,18,,46.05,27.933333
gb,pennington,Pennington,C9,,54.183333,-3.133333
ru,bakaldikha,Bakaldikha,90,,59.65,56.95
ug,yaule,Yaule,77,,3.0833333,30.95
mz,mato,Mato,06,,-14.7325,39.7811111
mg,sabotsy-namehana,Sabotsy-Namehana,05,,-18.8333333,47.5333333
rw,colline nyanza,Colline Nyanza,09,,-1.7833333,30.15
it,piana di greci,Piana di Greci,15,,38,13.283333
ni,apampoa,Apampoa,15,,11.5166667,-85.85
us,leelanau schools,Leelanau Schools,MI,,44.9152778,-85.9708333
pk,biali,Biali,04,,33.883286,73.53514
in,kuju,Kuju,38,19392,23.716667,85.5
gb,penrhyn deudraeth,Penrhyn Deudraeth,Y2,,52.933333,-4.066667
pt,palacios,Palácios,05,,41.819611,-6.619235
us,shaker village,Shaker Village,MA,,42.4313889,-73.3375000
gb,penrith,Penrith,C9,,54.65,-2.733333
us,wormleysburg,Wormleysburg,PA,,40.2627778,-76.9141667
ve,los linderos,Los Linderos,02,,10.0166667,-64.55
us,little chapel,Little Chapel,PA,,41.4188889,-75.3694444
sy,misraba,Misrâba,08,,33.55,36.3833333
id,sebategal,Sebategal,30,,-6.208056,106.2725
zw,kuwadzana 4,Kuwadzana 4,04,,-17.8255556,30.8852778
gb,penshaw,Penshaw,N6,,54.883333,-1.483333
gb,penshurst,Penshurst,G5,,51.166667,.183333
it,secli,Seclì,13,,40.133333,18.1
gb,pentewan,Pentewan,C6,,50.283333,-4.783333
gb,penthos,Penthos,Y4,,51.8,-2.833333
kz,bao-kara-su,Bao-Kara-Su,04,,51.083333,61.65
hn,pinal,Pinal,16,,15.0,-88.3
tj,kasvir,Kasvir,01,,37.1333333,72.7166667
se,remmet,Remmet,07,,62.116667,14.166667
ua,ukrainka,Ukrainka,04,,48.300098,36.764159
id,simabur,Simabur,24,,-.448192,100.536156
vn,co si pan,Co Si Pan,19,,21.266667,104.383333
id,sumbul wetan,Sumbul Wetan,08,,-7.8636,112.6299
pk,kary,Kary,08,,33.32036,73.261345
us,tafunafou,Tafunafou,AS,,-14.3291667,-170.7308333
gb,pentridge,Pentridge,D6,,50.966667,-1.95
ie,ballycarney,Ballycarney,30,,52.5805556,-6.5680556
id,tingkulang,Tingkulang,21,,.517,120.5302
gb,penwortham,Penwortham,H2,,53.75,-2.733333
in,badipur,Badipur,36,,26.8,81.283333
gh,okyirefo,Okyirefó,08,,6.95,0.2833333
gb,pen-y-bont-fawr,Pen-y-bont-fawr,Y8,,52.816667,-3.366667
pk,jhuggian nano dogar,Jhuggian Nano Dogar,04,,31.348611,74.028611
gr,vamvakararika,Vamvakarárika,35,,36.2666667,22.9666667
gb,pen-y-bont,Pen-y-bont,Y8,,52.816667,-3.366667
gb,pen-y-cae,Pen-y-cae,Y8,,51.8,-3.683333
tr,celaliye,Celâliye,34,7793,41.045682,28.432325
in,lakhupura,Lakhupura,36,,27.9119,79.0131
id,pencarsari,Pencarsari,07,,-7.610278,110.698056
ir,kakavand,Kakavand,15,,32.4345,49.1831
gq,acoga,Acoga,08,,1.1,9.6333333
lt,leonavas,Leonavas,62,,55.375,22.7375
ni,el abra,El Abra,02,,11.7833333,-86.1833333
gb,penzance,Penzance,C6,20812,50.113611,-5.547778
gb,peopleton,Peopleton,Q4,,52.15,-2.1
it,valle san silvestro,Valle San Silvestro,17,,46.751944,12.258889
gn,tambikhoure,Tambikhouré,16,,10.3666667,-13.0666667
za,varty,Varty,07,,-24.783333,31.5
gb,peplow,Peplow,L6,,52.816667,-2.55
ru,krasny ozerok,Krasny Ozerok,62,,53.6846,40.7737
us,mohawk,Mohawk,WV,,37.5047222,-81.9152778
se,falkvik,Falkvik,02,,56.033333,14.566667
sk,hubina,Hubina,06,,48.6166667,17.8833333
ml,gouya,Gouya,08,,15.6833333,-3.5
gb,perry barr,Perry Barr,A7,,52.5,-1.9
id,dokorso,Dokorso,07,,-7.447222,110.3625
gb,pershore,Pershore,Q4,,52.116667,-2.066667
ru,svetochegora,Svetochegora,37,,57.445556,41.339167
id,gundanglegi,Gundanglegi,08,,-8.1896,112.2196
